completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8611,0.9496,1574850,157.485,0.8647665251667678,0.9170854271356784,0.05231890196891065
0.8644,0.9477,1558300,155.83,0.8588588588588588,0.9178974804517811,0.05903862159292228
0.8606,0.9489,1564150,156.415,0.846662657847264,0.9282682512733447,0.08160559342608065
0.8586,0.946,1559600,155.96,0.8400243309002433,0.9248055315471045,0.08478120064686123
0.8589,0.9499,1576250,157.625,0.8393172454384933,0.9255184088023699,0.08620116336387662
0.8567,0.9487,1550800,155.08,0.8313329121920404,0.9240400667779632,0.09270715458592282
0.8548,0.9457,1558300,155.83,0.8518057285180572,0.914598233066891,0.06279250454883378
0.8553,0.95,1555700,155.57,0.830379746835443,0.9168831168831169,0.08650337004767383
0.859,0.9504,1551450,155.145,0.834902699309479,0.9232409381663113,0.08833823885683223
0.858,0.9452,1564150,156.415,0.8485784919653894,0.9254918375889494,0.07691334562356
0.8551,0.9495,1528750,152.875,0.8324905183312263,0.9192997438087105,0.08680922547748415
0.8588,0.9464,1541200,154.12,0.8479567307692307,0.9222126188418324,0.07425588807260164
0.8568,0.946,1553550,155.355,0.8386901152213463,0.9080791426215994,0.0693890274002531
0.865,0.951,1570900,157.09,0.8498498498498499,0.9257829257829258,0.07593307593307586
0.86,0.9474,1573600,157.36,0.8556149732620321,0.9202059202059202,0.06459094694388812
0.8603,0.947,1531950,153.195,0.8430547203848466,0.9103119584055459,0.06725723802069927
0.859,0.9453,1576750,157.675,0.8348045397225725,0.9181779839730072,0.08337344425043469
0.8589,0.9502,1546800,154.68,0.8487394957983193,0.9186582809224318,0.06991878512411254
0.8657,0.9493,1558350,155.835,0.858727378867484,0.9217614365113296,0.06303405764384562
0.8606,0.948,1573650,157.365,0.8518971848225214,0.9187339606501284,0.06683677582760694
0.8525,0.9445,1530500,153.05,0.8394689197344599,0.9155574043261231,0.07608848459166317
0.8634,0.9513,1574150,157.415,0.8448786264061575,0.926476838079048,0.0815982116728905
0.8584,0.9511,1536650,153.665,0.8398268398268398,0.9181434599156119,0.07831662008877205
0.8509,0.944,1532500,153.25,0.8276276276276276,0.9138225255972696,0.08619489796964197
0.8564,0.9503,1530800,153.08,0.8374178123132098,0.9275053304904051,0.09008751817719529
0.859,0.948,1556800,155.68,0.847489150650961,0.9196086771586559,0.07211952650769493
0.855,0.9473,1556100,155.61,0.8339460784313726,0.9169244365885992,0.08297835815722665
0.8572,0.9469,1555950,155.595,0.8421052631578947,0.9229140194832698,0.0808087563253751
0.856,0.9481,1571550,157.155,0.8333333333333334,0.922106179286336,0.08877284595300261
0.8489,0.9462,1543900,154.39,0.8223062381852552,0.9149377593360996,0.09263152115084439
0.8612,0.9498,1563750,156.375,0.8532608695652174,0.9174989144594008,0.06423804489418339
0.859,0.9452,1576000,157.6,0.837870538415003,0.9148132605958875,0.07694272218088449
0.8592,0.9489,1574050,157.405,0.8465703971119134,0.9221635883905013,0.07559319127858788
0.857,0.9474,1569550,156.955,0.8374689826302729,0.9187944746755965,0.08132549204532358
0.8564,0.9471,1567100,156.71,0.8332337118947998,0.9092055485498108,0.07597183665501106
0.863,0.947,1571100,157.11,0.8441636582430806,0.927741935483871,0.08357827724079037
0.8648,0.9513,1557500,155.75,0.8544457978075518,0.9315811430955361,0.07713534528798427
0.8559,0.944,1549400,154.94,0.841183574879227,0.926527125160188,0.08534355028096097
0.8533,0.947,1543250,154.325,0.8579301898346602,0.9127459366980325,0.05481574686337232
0.8576,0.949,1543900,154.39,0.8314738696418086,0.9170468685192866,0.08557299887747805
0.8605,0.9492,1559300,155.93,0.8408389882788402,0.9235537190082644,0.08271473072942426
0.8532,0.946,1543850,154.385,0.8458257160268129,0.9128381279519107,0.06701241192509777
0.8623,0.9511,1575700,157.57,0.8497905445840814,0.9330526315789474,0.08326208699486592
0.855,0.9481,1549950,154.995,0.8340503995082975,0.9097990979909799,0.0757486984826824
0.8588,0.9472,1556000,155.6,0.8572300183038438,0.9222035323801514,0.06497351407630758
