completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8772,0.9551,980250,98.025,0.8692403486924035,0.9358867610324729,0.0666464123400694
0.8672,0.9525,977600,97.76,0.8503985285101165,0.927617406290392,0.07721887778027547
0.879,0.957,981200,98.12,0.8560193587416818,0.9398401346234749,0.08382077588179315
0.8741,0.953,978300,97.83,0.8503105590062112,0.9300518134715026,0.07974125446529134
0.8737,0.9556,978700,97.87,0.8610451306413301,0.928540680154972,0.0674955495136419
0.8717,0.9534,978950,97.895,0.8583535108958837,0.9208454206382097,0.06249190974232599
0.8733,0.9538,978700,97.87,0.8555347091932458,0.9288756388415673,0.0733409296483215
0.8701,0.9532,977950,97.795,0.8478535353535354,0.9271578947368421,0.07930435938330671
0.8678,0.9506,977100,97.71,0.8393501805054152,0.9234547687269751,0.08410458822155986
0.8757,0.9541,979300,97.93,0.8527272727272728,0.9267569856054191,0.0740297128781463
0.8701,0.9528,977750,97.775,0.8596385542168675,0.9273840769903762,0.06774552277350865
0.8711,0.9494,977400,97.74,0.8567916410571604,0.9301310043668122,0.07333936330965174
0.8718,0.9539,978750,97.875,0.8693217174859987,0.9258343634116193,0.05651264592562055
0.8747,0.9559,979300,97.93,0.8527794746487477,0.9296807592752373,0.0769012846264896
0.8704,0.9538,979150,97.915,0.859748427672956,0.9229473684210526,0.06319894074809662
0.8701,0.9513,976550,97.655,0.8623853211009175,0.9203170629954109,0.05793174189449346
0.8721,0.9541,978850,97.885,0.8670343137254902,0.9271781534460338,0.0601438397205436
0.8716,0.9526,978550,97.855,0.8633461047254151,0.934282126412725,0.07093602168730995
0.8696,0.9551,979350,97.935,0.8506172839506173,0.9271781534460338,0.07656086949541652
0.8674,0.9513,978350,97.835,0.8614640048396854,0.9242490204614715,0.06278501562178607
0.8669,0.9487,976600,97.66,0.8490445859872612,0.9242994562944374,0.07525487030717626
0.8697,0.9524,979800,97.98,0.8458357944477259,0.9252948885976409,0.07945909414991492
0.8671,0.9503,978300,97.83,0.8596705308114704,0.928266438941076,0.06859590812960559
0.8693,0.9507,978050,97.805,0.8454137267479154,0.9214285714285714,0.076014844680656
0.8757,0.9564,980900,98.09,0.8512195121951219,0.9254684838160137,0.07424897162089172
0.8657,0.9504,976550,97.655,0.8404053198226725,0.9330870279146142,0.09268170809194165
0.8763,0.9554,980400,98.04,0.8639200998751561,0.9238174968606111,0.05989739698545504
0.8666,0.9499,976750,97.675,0.8582725060827251,0.9241970021413276,0.06592449605860251
0.8674,0.9527,978150,97.815,0.8571428571428571,0.9224247562526494,0.06528189910979232
0.8711,0.9507,977150,97.715,0.8669862192929898,0.9247448979591837,0.057758678666193886
0.8713,0.9523,978400,97.84,0.8706099815157117,0.9196277495769881,0.049017768061276445
0.8743,0.9547,979150,97.915,0.851963746223565,0.924582144313086,0.07261839808952109
0.8744,0.954,979700,97.97,0.8538840937114673,0.9255273353422299,0.07164324163076252
0.8716,0.9562,980350,98.035,0.8459611772072636,0.9233591520587037,0.07739797485144007
0.8758,0.9541,978850,97.885,0.8608695652173913,0.9322808475280432,0.07141128231065186
0.8665,0.9503,976950,97.695,0.8550458715596331,0.921410365335599,0.06636449377596587
0.8739,0.9547,980050,98.005,0.8662145499383477,0.9260814783704326,0.059866928432084965
0.8679,0.9528,978650,97.865,0.8354818907305095,0.9299202685690307,0.09443837783852116
0.8673,0.9541,978400,97.84,0.831875,0.9299046038987971,0.09802960389879711
0.8624,0.9487,977050,97.705,0.8337363966142685,0.9181360201511335,0.08439962353686503
0.8763,0.9543,978950,97.895,0.8536436007348438,0.9328295549958019,0.07918595426095809
0.8688,0.9514,977950,97.795,0.8711246200607903,0.916955017301038,0.04583039724024773
0.8719,0.9562,980800,98.08,0.8521522145976295,0.932937181663837,0.08078496706620752
0.8651,0.9521,978300,97.83,0.8550636749545178,0.9172354948805461,0.06217181992602827
0.8755,0.9565,982750,98.275,0.8576664630421503,0.9343498517577298,0.07668338871557945
0.8669,0.9543,978950,97.895,0.8482418260333128,0.9249892841834548,0.07674745815014206
0.8771,0.9535,978550,97.855,0.8728501228501229,0.9251137774100124,0.05226365455988957
0.8655,0.9539,979200,97.92,0.8502807236431691,0.9217877094972067,0.07150698585403759
0.8711,0.9509,977250,97.725,0.8496732026143791,0.919431279620853,0.06975807700647396
0.8735,0.9523,977950,97.795,0.8516449410304159,0.9325179249261915,0.08087298389577557
0.8712,0.9542,980700,98.07,0.854916067146283,0.9323711340206186,0.07745506687433557
0.8725,0.9505,977500,97.75,0.8645320197044335,0.9250103007828595,0.06047828107842601
0.8705,0.9568,980650,98.065,0.8543570993296771,0.9174861051731509,0.0631290058434738
0.8739,0.9542,978900,97.89,0.8530612244897959,0.9208725406330197,0.06781131614322378
0.8711,0.9528,978200,97.82,0.8544798556825015,0.9216450216450216,0.06716516596252009
0.8679,0.9536,978150,97.815,0.8444444444444444,0.9237147595356551,0.07927031509121063
0.8746,0.9511,977350,97.735,0.8636651870640456,0.9324212271973465,0.06875604013330094
0.8836,0.959,981750,98.175,0.8659730722154223,0.9345186470078057,0.06854557479238343
0.8677,0.9527,979050,97.905,0.8544457978075518,0.9311774461028193,0.07673164829526746
0.8769,0.9556,979600,97.96,0.8667489204194941,0.9398998330550918,0.0731509126355977
0.8692,0.9539,979650,97.965,0.8567128236002408,0.919602529358627,0.06288970575838615
0.8681,0.9537,978650,97.865,0.8592501536570375,0.924496644295302,0.06524649063826449
0.8683,0.9505,977050,97.705,0.8467895740623014,0.9309484193011647,0.0841588452388633
0.8707,0.9544,979000,97.9,0.8567839195979899,0.9312368972746331,0.07445297767664316
0.8732,0.9551,979800,97.98,0.8735701384708007,0.9260814783704326,0.05251133989963197
0.874,0.956,979350,97.935,0.865615141955836,0.9371121224658667,0.07149698051003073
0.8745,0.9532,978850,97.885,0.8625368731563422,0.9322105263157895,0.06967365315944729
0.8696,0.9519,979100,97.91,0.842529448233106,0.9273955255382018,0.08486607730509577
0.8722,0.9516,977600,97.76,0.8522107813446396,0.9405474764756202,0.08833669513098064
